# Timestamp Rate
1.457758800000000000e+09 5.368000000000000000e+03
1.457845200000000000e+09 3.867000000000000000e+03
1.457928000000000000e+09 5.209000000000000000e+03
1.458014400000000000e+09 4.724000000000000000e+03
1.458100800000000000e+09 4.966000000000000000e+03
1.458187200000000000e+09 4.907000000000000000e+03
1.458273600000000000e+09 1.914000000000000000e+03
1.458360000000000000e+09 0.000000000000000000e+00
1.458446400000000000e+09 2.000000000000000000e+00
1.458532800000000000e+09 2.000000000000000000e+00
1.458619200000000000e+09 0.000000000000000000e+00
1.458705600000000000e+09 0.000000000000000000e+00
1.458792000000000000e+09 0.000000000000000000e+00
1.458878400000000000e+09 0.000000000000000000e+00
1.458964800000000000e+09 0.000000000000000000e+00
1.459051200000000000e+09 1.052000000000000000e+03
1.459141200000000000e+09 0.000000000000000000e+00
1.459227600000000000e+09 0.000000000000000000e+00
1.459314000000000000e+09 2.400000000000000000e+01
1.459400400000000000e+09 0.000000000000000000e+00
1.459486800000000000e+09 0.000000000000000000e+00
1.459573200000000000e+09 0.000000000000000000e+00
1.459659600000000000e+09 1.568000000000000000e+03
1.459746000000000000e+09 5.681000000000000000e+03
1.459832400000000000e+09 5.730000000000000000e+03
1.459918800000000000e+09 4.085000000000000000e+03
1.460005200000000000e+09 3.111000000000000000e+03
1.460091600000000000e+09 0.000000000000000000e+00
1.460178000000000000e+09 7.360000000000000000e+02
1.460264400000000000e+09 5.399000000000000000e+03
1.460350800000000000e+09 4.016000000000000000e+03
1.460437200000000000e+09 4.408000000000000000e+03
1.460523600000000000e+09 4.502000000000000000e+03
1.460610000000000000e+09 5.480000000000000000e+03
1.460696400000000000e+09 5.206000000000000000e+03
1.460782800000000000e+09 5.302000000000000000e+03
1.460869200000000000e+09 5.492000000000000000e+03
1.460955600000000000e+09 5.482000000000000000e+03
1.461042000000000000e+09 5.605000000000000000e+03
1.461128400000000000e+09 5.640000000000000000e+03
1.461214800000000000e+09 5.612000000000000000e+03
1.461301200000000000e+09 5.574000000000000000e+03
1.461387600000000000e+09 5.096000000000000000e+03
1.461474000000000000e+09 5.263000000000000000e+03
1.461560400000000000e+09 5.584000000000000000e+03
1.461646800000000000e+09 5.594000000000000000e+03
1.461733200000000000e+09 5.323000000000000000e+03
1.461819600000000000e+09 5.032000000000000000e+03
1.461906000000000000e+09 4.421000000000000000e+03
1.461992400000000000e+09 4.658000000000000000e+03
1.462078800000000000e+09 4.136000000000000000e+03
1.462165200000000000e+09 5.035000000000000000e+03
1.462251600000000000e+09 5.316000000000000000e+03
1.462338000000000000e+09 4.460000000000000000e+03
1.462424400000000000e+09 3.703000000000000000e+03
1.462510800000000000e+09 4.065000000000000000e+03
1.462597200000000000e+09 5.548000000000000000e+03
1.462683600000000000e+09 5.499000000000000000e+03
1.462770000000000000e+09 5.601000000000000000e+03
1.462856400000000000e+09 5.501000000000000000e+03
1.462942800000000000e+09 4.959000000000000000e+03
1.463029200000000000e+09 5.630000000000000000e+03
1.463115600000000000e+09 5.472000000000000000e+03
1.463202000000000000e+09 5.073000000000000000e+03
1.463288400000000000e+09 5.108000000000000000e+03
1.463374800000000000e+09 5.412000000000000000e+03
1.463461200000000000e+09 3.829000000000000000e+03
1.463547600000000000e+09 2.000000000000000000e+00
1.463634000000000000e+09 0.000000000000000000e+00
1.463720400000000000e+09 1.000000000000000000e+00
1.463806800000000000e+09 3.430000000000000000e+02
1.463893200000000000e+09 5.421000000000000000e+03
1.463979600000000000e+09 5.349000000000000000e+03
1.464066000000000000e+09 5.348000000000000000e+03
1.464152400000000000e+09 5.386000000000000000e+03
1.464238800000000000e+09 5.068000000000000000e+03
1.464325200000000000e+09 4.648000000000000000e+03
1.464411600000000000e+09 4.501000000000000000e+03
1.464498000000000000e+09 3.875000000000000000e+03
1.464584400000000000e+09 5.710000000000000000e+03
1.464670800000000000e+09 5.732000000000000000e+03
