# Timestamp Rate
1.456034400000000000e+09 9.468000000000000000e+03
1.456120800000000000e+09 9.953000000000000000e+03
1.456207200000000000e+09 9.982000000000000000e+03
1.456293600000000000e+09 1.008600000000000000e+04
1.456380000000000000e+09 1.004700000000000000e+04
1.456466400000000000e+09 9.911000000000000000e+03
1.456552800000000000e+09 9.926000000000000000e+03
1.456639200000000000e+09 9.795000000000000000e+03
1.456725600000000000e+09 9.792000000000000000e+03
1.456812000000000000e+09 9.916000000000000000e+03
1.456898400000000000e+09 2.061200000000000000e+04
1.456984800000000000e+09 1.048800000000000000e+04
1.457071200000000000e+09 9.553000000000000000e+03
1.457157600000000000e+09 7.131000000000000000e+03
1.457244000000000000e+09 1.105000000000000000e+03
1.457330400000000000e+09 1.138000000000000000e+03
1.457416800000000000e+09 1.126000000000000000e+03
1.457503200000000000e+09 1.091000000000000000e+03
1.457589600000000000e+09 1.031000000000000000e+03
1.457676000000000000e+09 9.350000000000000000e+02
1.457762400000000000e+09 9.500000000000000000e+02
1.457848800000000000e+09 9.660000000000000000e+02
1.457931600000000000e+09 1.005000000000000000e+03
1.458018000000000000e+09 1.122000000000000000e+03
1.458104400000000000e+09 1.048000000000000000e+03
1.458190800000000000e+09 1.093000000000000000e+03
1.458277200000000000e+09 9.810000000000000000e+02
1.458363600000000000e+09 1.095000000000000000e+03
1.458450000000000000e+09 1.111000000000000000e+03
1.458536400000000000e+09 9.820000000000000000e+02
1.458622800000000000e+09 1.127000000000000000e+03
1.458709200000000000e+09 1.045000000000000000e+03
1.458795600000000000e+09 1.302000000000000000e+03
1.458882000000000000e+09 1.046000000000000000e+03
1.458968400000000000e+09 1.053000000000000000e+03
1.459054800000000000e+09 1.142000000000000000e+03
1.459144800000000000e+09 1.050000000000000000e+03
1.459231200000000000e+09 1.292000000000000000e+03
1.459317600000000000e+09 1.408000000000000000e+03
1.459404000000000000e+09 1.403000000000000000e+03
1.459490400000000000e+09 1.331000000000000000e+03
1.459576800000000000e+09 1.332000000000000000e+03
1.459663200000000000e+09 8.680000000000000000e+02
1.459749600000000000e+09 1.288000000000000000e+03
1.459836000000000000e+09 1.173000000000000000e+03
1.459922400000000000e+09 1.107300000000000000e+04
1.460008800000000000e+09 1.025000000000000000e+04
1.460095200000000000e+09 1.289000000000000000e+03
1.460181600000000000e+09 1.165000000000000000e+03
1.460268000000000000e+09 1.022000000000000000e+03
1.460354400000000000e+09 1.023000000000000000e+03
1.460440800000000000e+09 1.041000000000000000e+03
1.460527200000000000e+09 1.002000000000000000e+03
1.460613600000000000e+09 1.053000000000000000e+03
1.460700000000000000e+09 1.037000000000000000e+03
1.460786400000000000e+09 9.810000000000000000e+02
1.460872800000000000e+09 1.034000000000000000e+03
1.460959200000000000e+09 9.810000000000000000e+02
1.461045600000000000e+09 1.049000000000000000e+03
1.461132000000000000e+09 1.233000000000000000e+03
1.461218400000000000e+09 1.954000000000000000e+03
1.461304800000000000e+09 1.070000000000000000e+03
1.461391200000000000e+09 1.049000000000000000e+03
1.461477600000000000e+09 1.016000000000000000e+03
1.461564000000000000e+09 1.087000000000000000e+03
1.461650400000000000e+09 2.138000000000000000e+03
1.461736800000000000e+09 3.580000000000000000e+03
1.461823200000000000e+09 1.994000000000000000e+03
1.461909600000000000e+09 2.863000000000000000e+03
1.461996000000000000e+09 1.517000000000000000e+03
1.462082400000000000e+09 1.208000000000000000e+03
1.462168800000000000e+09 2.138000000000000000e+03
1.462255200000000000e+09 2.534000000000000000e+03
1.462341600000000000e+09 3.587000000000000000e+03
1.462428000000000000e+09 2.659000000000000000e+03
1.462514400000000000e+09 2.427000000000000000e+03
1.462600800000000000e+09 3.146000000000000000e+03
1.462687200000000000e+09 3.394000000000000000e+03
1.462773600000000000e+09 3.312000000000000000e+03
1.462860000000000000e+09 2.687000000000000000e+03
1.462946400000000000e+09 2.307000000000000000e+03
1.463032800000000000e+09 3.188000000000000000e+03
1.463119200000000000e+09 3.854000000000000000e+03
1.463205600000000000e+09 2.810000000000000000e+03
1.463292000000000000e+09 2.536000000000000000e+03
1.463378400000000000e+09 2.640000000000000000e+03
1.463464800000000000e+09 1.692000000000000000e+03
1.463551200000000000e+09 1.166000000000000000e+03
1.463637600000000000e+09 3.658000000000000000e+03
1.463724000000000000e+09 3.149000000000000000e+03
1.463810400000000000e+09 4.231000000000000000e+03
1.463896800000000000e+09 4.717000000000000000e+03
1.463983200000000000e+09 4.445000000000000000e+03
1.464069600000000000e+09 3.802000000000000000e+03
1.464156000000000000e+09 4.010000000000000000e+03
1.464242400000000000e+09 4.835000000000000000e+03
1.464328800000000000e+09 5.159000000000000000e+03
1.464415200000000000e+09 4.712000000000000000e+03
1.464501600000000000e+09 5.402000000000000000e+03
1.464588000000000000e+09 4.819000000000000000e+03
