# Timestamp Rate
1.451628000000000000e+09 8.639300000000000000e+04
1.451714400000000000e+09 8.638300000000000000e+04
1.451800800000000000e+09 8.349000000000000000e+04
1.451887200000000000e+09 8.639000000000000000e+04
1.451973600000000000e+09 8.638900000000000000e+04
1.452060000000000000e+09 8.638100000000000000e+04
1.452146400000000000e+09 8.638900000000000000e+04
1.452232800000000000e+09 8.638400000000000000e+04
1.452319200000000000e+09 8.634700000000000000e+04
1.452405600000000000e+09 8.638600000000000000e+04
1.452492000000000000e+09 8.638800000000000000e+04
1.452578400000000000e+09 8.638200000000000000e+04
1.452664800000000000e+09 8.638000000000000000e+04
1.452751200000000000e+09 8.637500000000000000e+04
1.452837600000000000e+09 8.637000000000000000e+04
1.452924000000000000e+09 8.586600000000000000e+04
1.453010400000000000e+09 8.068400000000000000e+04
1.453096800000000000e+09 8.630800000000000000e+04
1.453183200000000000e+09 8.638700000000000000e+04
1.453269600000000000e+09 3.679300000000000000e+04
1.453356000000000000e+09 8.637700000000000000e+04
1.453442400000000000e+09 8.638300000000000000e+04
1.453528800000000000e+09 8.619100000000000000e+04
1.453615200000000000e+09 8.135600000000000000e+04
1.453701600000000000e+09 4.137900000000000000e+04
1.453788000000000000e+09 4.427000000000000000e+03
1.453874400000000000e+09 4.446000000000000000e+03
1.453960800000000000e+09 4.347000000000000000e+03
1.454047200000000000e+09 4.579000000000000000e+03
1.454133600000000000e+09 4.933000000000000000e+03
1.454220000000000000e+09 4.836000000000000000e+03
1.454306400000000000e+09 4.725000000000000000e+03
1.454392800000000000e+09 1.138700000000000000e+04
1.454479200000000000e+09 1.299200000000000000e+04
1.454565600000000000e+09 1.420100000000000000e+04
1.454652000000000000e+09 4.382000000000000000e+03
1.454738400000000000e+09 4.189000000000000000e+03
1.454824800000000000e+09 3.849000000000000000e+03
1.454911200000000000e+09 3.892000000000000000e+03
1.454997600000000000e+09 3.909000000000000000e+03
1.455084000000000000e+09 3.951000000000000000e+03
1.455170400000000000e+09 3.874000000000000000e+03
1.455256800000000000e+09 3.845000000000000000e+03
1.455343200000000000e+09 3.421000000000000000e+03
1.455429600000000000e+09 0.000000000000000000e+00
1.455516000000000000e+09 1.784000000000000000e+03
1.455602400000000000e+09 4.756000000000000000e+03
1.455688800000000000e+09 4.690000000000000000e+03
1.455775200000000000e+09 5.204000000000000000e+03
1.455861600000000000e+09 3.869000000000000000e+03
1.455948000000000000e+09 4.707000000000000000e+03
1.456034400000000000e+09 4.752000000000000000e+03
1.456120800000000000e+09 3.939000000000000000e+03
1.456207200000000000e+09 3.056000000000000000e+03
1.456293600000000000e+09 5.235000000000000000e+03
1.456380000000000000e+09 4.882000000000000000e+03
1.456466400000000000e+09 5.061000000000000000e+03
1.456552800000000000e+09 5.314000000000000000e+03
1.456639200000000000e+09 5.531000000000000000e+03
1.456725600000000000e+09 5.349000000000000000e+03
1.456812000000000000e+09 3.911000000000000000e+03
1.456898400000000000e+09 1.114100000000000000e+04
