# Timestamp Rate
1.441083600000000000e+09 0.000000000000000000e+00
1.441170000000000000e+09 0.000000000000000000e+00
1.441256400000000000e+09 0.000000000000000000e+00
1.441342800000000000e+09 0.000000000000000000e+00
1.441429200000000000e+09 0.000000000000000000e+00
1.441515600000000000e+09 0.000000000000000000e+00
1.441602000000000000e+09 0.000000000000000000e+00
1.441688400000000000e+09 0.000000000000000000e+00
1.441774800000000000e+09 0.000000000000000000e+00
1.441861200000000000e+09 0.000000000000000000e+00
1.441947600000000000e+09 0.000000000000000000e+00
1.442034000000000000e+09 0.000000000000000000e+00
1.442120400000000000e+09 0.000000000000000000e+00
1.442206800000000000e+09 3.000000000000000000e+00
1.442293200000000000e+09 2.000000000000000000e+00
1.442379600000000000e+09 0.000000000000000000e+00
1.442466000000000000e+09 1.000000000000000000e+00
1.442552400000000000e+09 2.041500000000000000e+04
1.442638800000000000e+09 8.598500000000000000e+04
1.442725200000000000e+09 8.630400000000000000e+04
1.442811600000000000e+09 8.611300000000000000e+04
1.442898000000000000e+09 8.635400000000000000e+04
1.442984400000000000e+09 8.635000000000000000e+04
1.443070800000000000e+09 8.634400000000000000e+04
1.443157200000000000e+09 8.635300000000000000e+04
1.443243600000000000e+09 8.634400000000000000e+04
1.443330000000000000e+09 8.634500000000000000e+04
1.443416400000000000e+09 8.633600000000000000e+04
1.443502800000000000e+09 8.635300000000000000e+04
1.443589200000000000e+09 8.635600000000000000e+04
1.443675600000000000e+09 8.633100000000000000e+04
1.443762000000000000e+09 8.631400000000000000e+04
1.443848400000000000e+09 8.632200000000000000e+04
1.443934800000000000e+09 8.618500000000000000e+04
1.444021200000000000e+09 8.632400000000000000e+04
1.444107600000000000e+09 8.634400000000000000e+04
1.444194000000000000e+09 8.633600000000000000e+04
1.444280400000000000e+09 8.635500000000000000e+04
1.444366800000000000e+09 8.625500000000000000e+04
1.444453200000000000e+09 8.634400000000000000e+04
1.444539600000000000e+09 8.636700000000000000e+04
1.444626000000000000e+09 6.443400000000000000e+04
1.444712400000000000e+09 7.765300000000000000e+04
1.444798800000000000e+09 8.635100000000000000e+04
1.444885200000000000e+09 8.585400000000000000e+04
1.444971600000000000e+09 8.633400000000000000e+04
1.445058000000000000e+09 8.632900000000000000e+04
1.445144400000000000e+09 8.632300000000000000e+04
1.445230800000000000e+09 8.634300000000000000e+04
1.445317200000000000e+09 8.636700000000000000e+04
1.445403600000000000e+09 8.635000000000000000e+04
1.445490000000000000e+09 8.633700000000000000e+04
1.445576400000000000e+09 8.634900000000000000e+04
1.445662800000000000e+09 8.636800000000000000e+04
1.445749200000000000e+09 8.278800000000000000e+04
1.445832000000000000e+09 8.638200000000000000e+04
1.445918400000000000e+09 8.638600000000000000e+04
1.446004800000000000e+09 8.638900000000000000e+04
1.446091200000000000e+09 8.195800000000000000e+04
1.446177600000000000e+09 8.637500000000000000e+04
1.446264000000000000e+09 8.638500000000000000e+04
1.446350400000000000e+09 8.998700000000000000e+04
1.446440400000000000e+09 8.614400000000000000e+04
1.446526800000000000e+09 1.217340000000000000e+05
1.446613200000000000e+09 1.728200000000000000e+05
1.446699600000000000e+09 1.728150000000000000e+05
1.446786000000000000e+09 1.728620000000000000e+05
1.446872400000000000e+09 1.728080000000000000e+05
1.446958800000000000e+09 1.728110000000000000e+05
1.447045200000000000e+09 1.588010000000000000e+05
1.447131600000000000e+09 1.728250000000000000e+05
1.447218000000000000e+09 1.728030000000000000e+05
1.447304400000000000e+09 1.728330000000000000e+05
1.447390800000000000e+09 1.727930000000000000e+05
1.447477200000000000e+09 1.727950000000000000e+05
1.447563600000000000e+09 1.728160000000000000e+05
1.447650000000000000e+09 1.728180000000000000e+05
1.447736400000000000e+09 1.728170000000000000e+05
1.447822800000000000e+09 1.729350000000000000e+05
1.447909200000000000e+09 1.413900000000000000e+05
1.447995600000000000e+09 8.634600000000000000e+04
1.448082000000000000e+09 8.634600000000000000e+04
1.448168400000000000e+09 8.612800000000000000e+04
